Timestamp, percent_filled
2/19/2023 1:10,0.02
2/19/2023 1:15,0.02
2/19/2023 1:20,0.02
2/19/2023 1:25,0
2/19/2023 1:30,0
2/19/2023 1:35,0
2/19/2023 1:40,0
2/19/2023 1:45,0
2/19/2023 1:50,0
2/19/2023 1:55,0
2/19/2023 9:05,0.46
2/19/2023 9:08,0.44
2/19/2023 9:10,0.45
2/19/2023 9:13,0.5
2/19/2023 9:15,0.47
2/19/2023 9:18,0.45
2/19/2023 9:20,0.46
2/19/2023 9:23,0.5
2/19/2023 9:25,0.51
2/19/2023 9:28,0.5
2/19/2023 9:30,0.48
2/19/2023 9:33,0.46
2/19/2023 9:35,0.47
2/19/2023 9:38,0.46
2/19/2023 9:40,0.48
2/19/2023 9:43,0.46
2/19/2023 9:45,0.51
2/19/2023 9:48,0.53
2/19/2023 9:50,0.52
2/19/2023 9:53,0.48
2/19/2023 9:55,0.48
2/19/2023 9:58,0.52
2/19/2023 10:00,0.48
2/19/2023 10:03,0.46
2/19/2023 10:05,0.46
2/19/2023 10:08,0.44
2/19/2023 10:10,0.44
2/19/2023 10:13,0.48
2/19/2023 10:15,0.47
2/19/2023 10:18,0.51
2/19/2023 10:20,0.5
2/19/2023 10:23,0.51
2/19/2023 10:25,0.51
2/19/2023 10:28,0.49
2/19/2023 10:30,0.48
2/19/2023 10:33,0.49
2/19/2023 10:35,0.5
2/19/2023 10:38,0.5
2/19/2023 10:40,0.54
2/19/2023 10:43,0.55
2/19/2023 10:45,0.54
2/19/2023 10:48,0.5
2/19/2023 10:50,0.53
2/19/2023 10:53,0.54
2/19/2023 10:55,0.51
2/19/2023 12:33,0.82
2/19/2023 12:35,0.81
2/19/2023 12:38,0.81
2/19/2023 12:40,0.8
2/19/2023 12:43,0.83
2/19/2023 12:45,0.85
2/19/2023 12:48,0.8
2/19/2023 12:50,0.8
2/19/2023 12:53,0.74
2/19/2023 12:55,0.73
2/19/2023 12:58,0.71
2/19/2023 13:00,0.71
2/19/2023 13:03,0.72
2/19/2023 13:05,0.7
2/19/2023 13:08,0.67
2/19/2023 13:10,0.71
2/19/2023 13:13,0.72
2/19/2023 13:15,0.71
2/19/2023 13:18,0.64
2/19/2023 13:20,0.62
2/19/2023 13:23,0.62
2/19/2023 13:25,0.63
2/19/2023 13:28,0.6
2/19/2023 13:30,0.6
2/19/2023 13:33,0.62
2/19/2023 13:35,0.64
2/19/2023 13:38,0.69
2/19/2023 13:40,0.64
2/19/2023 13:43,0.65
2/19/2023 13:45,0.64
2/19/2023 13:48,0.69
2/19/2023 13:50,0.68
2/19/2023 13:53,0.6
2/19/2023 13:55,0.61
2/19/2023 13:58,0.6
2/19/2023 14:00,0.6
2/19/2023 14:03,0.61
2/19/2023 14:05,0.6
2/19/2023 14:08,0.57
2/19/2023 14:10,0.56
2/19/2023 14:13,0.57
2/19/2023 14:15,0.58
2/20/2023 9:31,0.7
2/20/2023 9:31,0.7
2/20/2023 9:33,0.74
2/20/2023 9:35,0.75
2/20/2023 9:36,0.74
2/20/2023 9:38,0.77
2/20/2023 9:40,0.8
2/20/2023 9:41,0.8
2/20/2023 9:43,0.81
2/20/2023 9:45,0.82
2/20/2023 9:46,0.8
2/20/2023 9:48,0.83
2/20/2023 9:50,0.82
2/20/2023 9:51,0.82
2/20/2023 9:53,0.84
2/20/2023 9:55,0.86
2/20/2023 9:56,0.88
2/20/2023 9:58,0.84
2/20/2023 10:00,0.82
2/20/2023 10:01,0.81
2/20/2023 10:03,0.82
2/20/2023 10:05,0.84
2/20/2023 10:06,0.88
2/20/2023 10:08,0.9
2/20/2023 10:10,0.91
2/20/2023 10:11,0.9
2/20/2023 10:13,0.86
2/20/2023 10:15,0.9
2/20/2023 10:16,0.89
2/20/2023 10:18,0.9
2/20/2023 10:20,0.94
2/20/2023 10:21,0.94
2/20/2023 10:23,0.95
2/20/2023 10:25,0.98
2/20/2023 10:26,0.97
2/20/2023 10:28,0.9
2/20/2023 10:30,0.92
2/20/2023 10:31,0.94
2/20/2023 10:33,0.92
2/20/2023 10:35,0.92
2/20/2023 10:50,0.86
2/20/2023 10:55,0.89
2/20/2023 11:15,0.94
2/20/2023 11:20,0.99
2/20/2023 11:35,1.01
2/20/2023 11:40,1
2/20/2023 11:45,1.01
2/20/2023 11:55,1.02
2/20/2023 12:00,1.02
2/20/2023 12:05,1.04
2/20/2023 12:10,1.04
2/20/2023 12:15,1.06
2/20/2023 12:20,1.05
2/20/2023 12:25,1.03
2/20/2023 12:51,1
2/20/2023 12:55,1
2/20/2023 13:00,1
2/20/2023 13:05,1
2/20/2023 13:10,0.96
2/20/2023 13:15,0.95
2/20/2023 13:20,0.98
2/20/2023 13:25,1
2/20/2023 13:30,1
2/20/2023 13:35,1
2/20/2023 13:40,1
2/20/2023 13:45,1
2/20/2023 13:50,0.98
2/20/2023 13:55,1.01
2/20/2023 14:00,0.97
2/20/2023 14:05,1.02
2/20/2023 14:10,1.03
2/20/2023 14:15,1.02
2/20/2023 14:20,1.02
2/20/2023 14:25,0.99
2/20/2023 14:30,0.99
2/20/2023 14:35,0.95
2/20/2023 15:05,0.92
2/20/2023 15:10,0.92
2/20/2023 15:15,0.91
2/20/2023 15:20,0.9
2/20/2023 15:25,0.88
2/20/2023 15:30,0.92
2/20/2023 15:35,0.86
2/20/2023 15:40,0.88
2/20/2023 15:45,0.9
2/20/2023 15:50,0.92
2/20/2023 15:55,0.9
2/20/2023 16:00,0.9
2/20/2023 16:05,0.92
2/20/2023 16:10,0.9
2/20/2023 16:15,0.9
2/20/2023 16:20,0.93
2/20/2023 16:25,0.89
2/20/2023 16:30,0.91
2/20/2023 16:35,0.91
2/20/2023 16:40,0.93
2/20/2023 16:45,0.93
2/20/2023 16:50,0.95
2/20/2023 16:55,0.94
2/20/2023 17:00,0.92
2/20/2023 17:05,0.92
2/20/2023 17:10,0.93
2/20/2023 17:15,1
2/20/2023 17:20,1.05
2/20/2023 17:25,1.02
2/20/2023 17:30,1.03
2/20/2023 17:35,1.02
2/20/2023 17:40,1.01
2/20/2023 17:45,1.02
2/20/2023 17:50,1.02
2/20/2023 17:55,1.02
2/20/2023 18:40,1.04
2/20/2023 18:45,1.04
2/20/2023 18:50,1.05
2/20/2023 18:55,1.06
2/20/2023 19:00,1.05
2/20/2023 19:40,1.01
2/20/2023 19:45,0.98
2/20/2023 19:50,0.86
2/20/2023 19:55,0.84
2/20/2023 20:00,0.82
2/20/2023 20:05,0.82
2/20/2023 20:10,0.72
2/20/2023 20:15,0.72
2/20/2023 20:20,0.76
2/20/2023 20:25,0.79
2/20/2023 20:30,0.84
2/20/2023 20:35,0.86
2/20/2023 20:40,0.9
2/20/2023 20:45,0.92
2/20/2023 20:50,0.95
2/20/2023 20:55,0.95
2/20/2023 21:00,0.9
2/20/2023 21:05,0.96
2/20/2023 21:10,0.98
2/20/2023 21:15,0.96
2/20/2023 21:20,1.02
2/20/2023 21:25,1.02
2/20/2023 21:30,1
2/20/2023 21:35,0.99
2/20/2023 21:40,1
2/20/2023 21:45,0.95
2/20/2023 21:50,0.95
2/20/2023 21:55,0.95
2/20/2023 22:00,0.98
2/20/2023 22:05,0.89
2/20/2023 22:10,0.88
2/20/2023 22:15,0.83
2/20/2023 22:20,0.79
2/20/2023 22:25,0.76
2/20/2023 22:30,0.65
2/20/2023 22:35,0.61
2/20/2023 22:40,0.54
2/20/2023 22:45,0.48
2/20/2023 22:50,0.34
2/20/2023 22:55,0.26
2/20/2023 23:00,0.12
2/20/2023 23:14,0.05
2/20/2023 23:15,0.05
2/20/2023 23:20,0.05
2/20/2023 23:25,0.05
2/20/2023 23:30,0.05
2/20/2023 23:35,0.05
2/20/2023 23:40,0.05
2/21/2023 8:45,0.77
2/21/2023 8:50,0.78
2/21/2023 8:50,0.78
2/21/2023 8:55,0.82
2/21/2023 8:55,0.82
2/21/2023 9:00,0.81
2/21/2023 9:00,0.83
2/21/2023 9:05,0.79
2/21/2023 9:05,0.79
2/21/2023 9:10,0.78
2/21/2023 9:10,0.78
2/21/2023 9:15,0.77
2/21/2023 9:15,0.77
2/21/2023 9:20,0.77
2/21/2023 9:20,0.77
2/21/2023 11:30,1.02
2/21/2023 11:30,1.02
2/21/2023 11:35,1.04
2/21/2023 11:35,1.04
2/21/2023 11:40,1.02
2/21/2023 11:40,1.02
2/21/2023 11:45,1.02
2/21/2023 11:45,1.02
2/21/2023 11:50,0.98
2/21/2023 11:50,0.98
2/21/2023 11:55,0.96
2/21/2023 11:55,0.96
2/21/2023 12:00,0.97
2/21/2023 12:00,0.97
2/21/2023 12:05,0.97
2/21/2023 12:05,0.97
2/21/2023 12:10,0.94
2/21/2023 12:10,0.94
2/21/2023 12:15,0.9
2/21/2023 12:15,0.9
2/21/2023 13:55,0.64
2/21/2023 13:55,0.64
2/21/2023 14:00,0.64
2/21/2023 14:00,0.64
2/21/2023 14:05,0.64
2/21/2023 14:08,0.65
2/21/2023 14:16,0.7
2/21/2023 14:21,0.71
2/21/2023 14:26,0.79
2/21/2023 14:31,0.82
2/21/2023 14:38,0.86
2/21/2023 14:41,0.85
2/21/2023 15:44,0.79
2/21/2023 15:48,0.81
2/21/2023 15:56,0.93
2/21/2023 16:01,0.94
2/21/2023 16:06,0.92
2/21/2023 16:11,0.96
2/21/2023 16:16,0.94
2/21/2023 16:21,0.92
2/21/2023 16:26,0.95
2/21/2023 16:31,0.98
2/21/2023 16:36,0.97
2/21/2023 16:41,0.95
2/21/2023 16:46,0.9
2/21/2023 16:51,0.94
2/21/2023 16:56,0.92
2/21/2023 17:01,0.89
2/21/2023 17:06,0.92
2/21/2023 17:11,0.96
2/21/2023 17:16,0.94
2/21/2023 17:21,0.98
2/21/2023 17:26,0.96
2/21/2023 17:31,1
2/21/2023 17:36,0.98
2/21/2023 17:41,0.96
2/21/2023 17:46,0.94
2/21/2023 17:51,0.97
2/21/2023 17:56,0.96
2/21/2023 18:01,0.96
2/21/2023 18:06,0.98
2/21/2023 18:11,0.98
2/21/2023 18:16,0.98
2/21/2023 18:21,0.92
2/21/2023 18:26,0.9
2/21/2023 18:31,0.88
2/21/2023 18:36,0.9
2/21/2023 18:41,0.9
2/21/2023 19:06,0.94
2/21/2023 19:11,0.94
2/21/2023 19:16,0.95
2/21/2023 19:21,0.93
2/21/2023 19:26,0.97
2/21/2023 19:31,0.98
2/21/2023 19:36,0.93
2/21/2023 19:41,0.89
2/21/2023 19:46,0.92
2/21/2023 19:51,0.9
2/21/2023 19:56,0.9
2/21/2023 20:01,0.86
2/21/2023 20:06,0.84
2/21/2023 20:11,0.85
2/21/2023 20:16,0.82
2/21/2023 20:21,0.8
2/21/2023 20:26,0.81
2/21/2023 20:31,0.86
2/21/2023 20:36,0.88
2/21/2023 20:39,0.93
2/21/2023 20:41,0.96
2/21/2023 20:46,0.98
2/21/2023 20:51,0.99
2/21/2023 20:56,1
2/21/2023 21:01,0.98
2/21/2023 21:06,0.96
2/21/2023 21:11,0.94
2/21/2023 21:16,1
2/21/2023 21:21,1.02
2/21/2023 21:26,1.02
2/21/2023 21:31,1.02
2/21/2023 21:36,0.98
2/21/2023 21:41,0.98
2/21/2023 21:46,0.97
2/21/2023 21:51,0.94
2/21/2023 21:56,0.9
2/21/2023 22:01,0.84
2/21/2023 22:06,0.78
2/21/2023 22:11,0.72
2/21/2023 22:16,0.75
2/21/2023 22:21,0.77
2/21/2023 22:26,0.74
2/21/2023 22:31,0.72
2/21/2023 22:36,0.68
2/21/2023 22:41,0.59
2/21/2023 22:46,0.48
2/21/2023 22:51,0.36
2/21/2023 22:56,0.21
2/21/2023 23:01,0
2/21/2023 23:06,0.03
2/21/2023 23:11,0
2/22/2023 8:01,0.86
2/22/2023 8:06,0.81
2/22/2023 8:11,0.83
2/22/2023 8:16,0.82
2/22/2023 8:21,0.8
2/22/2023 8:26,0.76
2/22/2023 8:31,0.75
2/22/2023 8:36,0.76
2/22/2023 8:51,0.79
2/22/2023 8:56,0.77
2/22/2023 9:01,0.74
2/22/2023 9:06,0.76
2/22/2023 9:11,0.72
2/22/2023 9:16,0.74
2/22/2023 9:21,0.72
2/22/2023 9:26,0.73
2/22/2023 9:31,0.8
2/22/2023 9:36,0.79
2/22/2023 9:41,0.74
2/22/2023 9:46,0.74
2/22/2023 9:51,0.74
2/22/2023 9:56,0.78
2/22/2023 10:01,0.78
2/22/2023 10:06,0.78
2/22/2023 10:11,0.79
2/22/2023 10:16,0.84
2/22/2023 10:21,0.87
2/22/2023 10:26,0.96
2/22/2023 10:31,0.89
2/22/2023 10:36,0.98
2/22/2023 10:40,1.02
2/22/2023 10:46,1.02
2/22/2023 10:50,0.97
2/22/2023 10:56,0.96
2/22/2023 11:01,1
2/22/2023 11:05,0.96
2/22/2023 11:11,0.96
2/22/2023 11:16,0.95
2/22/2023 11:21,1.01
2/22/2023 11:25,1
2/22/2023 11:31,0.96
2/22/2023 11:36,1.04
2/22/2023 11:41,1.02
2/22/2023 11:45,1.02
2/22/2023 11:51,1.02
2/22/2023 11:56,0.95
2/22/2023 12:00,0.86
2/22/2023 12:06,0.87
2/22/2023 12:11,0.9
2/22/2023 12:16,0.96
2/22/2023 12:20,0.93
2/22/2023 12:26,0.98
2/22/2023 12:31,0.99
2/22/2023 12:35,1
2/22/2023 12:41,0.96
2/22/2023 12:45,0.96
2/22/2023 12:50,0.97
2/22/2023 12:56,0.96
2/22/2023 13:01,0.9
2/22/2023 13:06,0.85
2/22/2023 13:10,0.84
2/22/2023 13:16,0.86
2/22/2023 13:21,0.84
2/22/2023 13:26,0.8
2/22/2023 13:30,0.74
2/22/2023 13:36,0.7
2/22/2023 13:40,0.72
2/22/2023 13:46,0.71
2/22/2023 13:50,0.68
2/22/2023 13:56,0.64
2/22/2023 14:01,0.64
2/22/2023 14:06,0.62
2/22/2023 14:10,0.62
2/22/2023 14:15,0.67
2/22/2023 14:21,0.74
2/22/2023 14:26,0.81
2/22/2023 14:31,0.86
2/22/2023 14:36,0.92
2/22/2023 14:40,0.94
2/22/2023 14:46,0.93
2/22/2023 14:50,0.92
2/22/2023 14:56,0.9
2/22/2023 15:01,0.94
2/22/2023 15:26,1.05
2/22/2023 15:31,0.98
2/22/2023 15:35,1.03
2/22/2023 15:41,1.01
2/22/2023 15:45,1
2/22/2023 15:50,1
2/22/2023 15:56,1.02
2/22/2023 16:01,1.02
2/22/2023 16:06,1.03
2/22/2023 16:10,1.04
2/22/2023 16:16,1.03
2/22/2023 16:21,1.04
2/22/2023 16:26,1.03
2/22/2023 16:31,1.02
2/22/2023 16:36,1.02
2/22/2023 16:41,1.01
2/22/2023 16:46,0.99
2/22/2023 16:50,0.99
2/22/2023 16:56,1
2/22/2023 17:01,1.02
2/22/2023 17:05,1.01
2/22/2023 17:10,1.02
2/22/2023 17:16,1
2/22/2023 17:20,1
2/22/2023 17:26,0.99
2/22/2023 17:31,0.98
2/22/2023 17:36,1
2/22/2023 17:41,1.01
2/22/2023 17:45,1.01
2/22/2023 17:50,1.01
2/22/2023 17:56,1
2/22/2023 18:01,1
2/22/2023 18:06,1
2/22/2023 18:11,1
2/22/2023 18:16,1
2/22/2023 18:21,0.99
2/22/2023 18:25,1.01
2/22/2023 18:31,1.01
2/22/2023 18:35,1
2/22/2023 18:40,1
2/22/2023 18:46,1
2/22/2023 18:51,1
2/22/2023 18:56,1
2/22/2023 19:01,1
2/22/2023 19:05,1
2/22/2023 19:11,1
2/22/2023 19:15,1
2/22/2023 19:20,0.99
2/22/2023 19:26,1
2/22/2023 19:31,0.99
2/22/2023 19:35,1.02
2/22/2023 19:41,1
2/22/2023 19:46,1.01
2/22/2023 19:51,0.94
2/22/2023 19:56,1.01
2/22/2023 20:01,1
2/22/2023 20:06,1
2/22/2023 20:11,0.96
2/22/2023 20:15,0.94
2/22/2023 20:20,1.01
2/22/2023 20:26,0.96
2/22/2023 20:31,1
2/22/2023 20:36,1.04
2/22/2023 20:41,1.01
2/22/2023 20:46,1
2/22/2023 20:50,1
2/22/2023 20:56,1
2/22/2023 21:01,1
2/22/2023 21:05,1
2/22/2023 21:11,1.02
2/22/2023 21:16,1.02
2/22/2023 21:20,1
2/22/2023 21:26,1
2/22/2023 21:31,1
2/22/2023 21:35,1.02
2/22/2023 21:40,1.01
2/22/2023 21:46,1.03
2/22/2023 21:51,1.04
2/22/2023 21:55,1.04
2/22/2023 22:00,1.04
2/22/2023 22:05,1.01
2/22/2023 22:10,1.02
2/22/2023 22:16,1.04
2/22/2023 22:20,1.04
2/22/2023 22:26,1.04
2/22/2023 22:31,0.98
2/22/2023 22:35,0.91
2/22/2023 22:40,0.87
2/22/2023 22:46,0.7
2/22/2023 22:50,0.56
2/22/2023 22:56,0.44
2/22/2023 23:01,0.18
2/22/2023 23:06,0.05
2/22/2023 23:11,0.02
2/22/2023 23:16,0.02
2/23/2023 7:01,0.04
2/23/2023 7:06,0.35
2/23/2023 7:11,0.5
2/23/2023 7:16,0.55
2/23/2023 7:21,0.69
2/23/2023 7:26,0.74
2/23/2023 7:31,0.8
2/23/2023 7:36,0.86
2/23/2023 7:41,0.88
2/23/2023 7:46,0.9
2/23/2023 7:51,0.88
2/23/2023 7:56,0.85
2/23/2023 8:01,0.81
2/23/2023 8:06,0.77
2/23/2023 8:11,0.8
2/23/2023 8:16,0.84
2/23/2023 8:21,0.86
2/23/2023 8:26,0.84
2/23/2023 9:41,0.86
2/23/2023 9:46,0.87
2/23/2023 9:51,0.8
2/23/2023 9:56,0.84
2/23/2023 10:01,0.87
2/23/2023 10:06,0.84
2/23/2023 10:11,0.87
2/23/2023 10:16,0.89
2/23/2023 10:21,0.9
2/23/2023 10:26,0.89
2/23/2023 10:31,0.85
2/23/2023 10:36,0.81
2/23/2023 10:41,0.83
2/23/2023 10:46,0.84
2/23/2023 10:51,0.8
2/23/2023 10:56,0.84
2/23/2023 11:01,0.8
2/23/2023 11:06,0.79
2/23/2023 11:11,0.78
2/23/2023 11:16,0.85
2/23/2023 11:21,0.92
2/23/2023 11:26,0.96
2/23/2023 11:31,0.96
2/23/2023 11:36,0.92
2/23/2023 11:41,0.98
2/23/2023 11:46,0.96
2/23/2023 11:51,0.9
2/23/2023 11:56,0.92
2/23/2023 12:01,0.84
2/23/2023 12:06,0.78
2/23/2023 12:11,0.74
2/23/2023 12:16,0.8
2/23/2023 12:20,0.78
2/23/2023 12:26,0.76
2/23/2023 12:31,0.72
2/23/2023 12:36,0.68
2/23/2023 12:41,0.7
2/23/2023 12:46,0.74
2/23/2023 12:51,0.74
2/23/2023 12:56,0.75
2/23/2023 13:01,0.71
2/23/2023 13:06,0.79
2/23/2023 13:11,0.8
2/23/2023 13:16,0.81
2/23/2023 13:21,0.84
2/23/2023 13:26,0.9
2/23/2023 13:31,0.85
2/23/2023 13:36,0.88
2/23/2023 13:41,0.85
2/23/2023 13:46,0.8
2/23/2023 13:51,0.79
2/23/2023 13:56,0.74
2/23/2023 14:01,0.7
2/23/2023 14:06,0.71
2/23/2023 14:11,0.76
2/23/2023 14:16,0.74
2/23/2023 14:21,0.8
2/23/2023 14:26,0.82
2/23/2023 14:31,0.82
2/23/2023 14:35,0.84
2/23/2023 14:41,0.82
2/23/2023 14:46,0.8
2/23/2023 14:51,0.79
2/24/2023 7:00,0.03
2/24/2023 7:05,0.24
2/24/2023 7:10,0.29
2/24/2023 7:15,0.36
2/24/2023 7:20,0.4
2/24/2023 7:25,0.51
2/24/2023 7:30,0.54
2/24/2023 7:35,0.57
2/24/2023 7:40,0.57
2/24/2023 7:45,0.63
2/24/2023 7:50,0.64
2/24/2023 7:55,0.64
2/24/2023 8:00,0.63
2/24/2023 8:05,0.64
2/24/2023 8:10,0.59
2/24/2023 8:15,0.61
2/24/2023 8:20,0.63
2/24/2023 8:25,0.68
2/24/2023 10:55,0.81
2/24/2023 11:00,0.78
2/24/2023 11:05,0.77
2/24/2023 11:10,0.82
2/24/2023 11:15,0.78
2/24/2023 11:20,0.82
2/24/2023 11:25,0.86
2/24/2023 11:30,0.89
2/24/2023 11:35,0.94
2/24/2023 11:40,0.94
2/24/2023 11:45,0.91
2/24/2023 11:50,0.98
2/24/2023 11:55,0.93
2/24/2023 12:00,0.89
2/24/2023 12:05,0.86
2/24/2023 12:10,0.94
2/24/2023 12:15,0.92
2/24/2023 12:20,0.89
2/24/2023 12:25,0.87
2/24/2023 12:30,0.87
2/24/2023 12:35,0.86
2/24/2023 12:40,0.84
2/24/2023 12:45,0.78
2/24/2023 12:50,0.76
2/24/2023 12:55,0.81
2/24/2023 13:00,0.78
2/24/2023 13:05,0.81
2/24/2023 13:10,0.78
2/24/2023 13:15,0.79
2/24/2023 13:20,0.74
2/24/2023 13:25,0.76
2/24/2023 13:30,0.75
2/24/2023 13:35,0.76
2/24/2023 13:40,0.8
2/24/2023 13:45,0.88
2/24/2023 13:50,0.84
2/24/2023 13:55,0.84
2/24/2023 14:00,0.81
2/24/2023 14:05,0.85
2/24/2023 14:10,0.86
2/24/2023 14:15,0.84
2/24/2023 14:20,1
2/24/2023 14:25,1.01
2/24/2023 14:30,1
2/24/2023 14:35,0.98
2/24/2023 14:40,0.96
2/24/2023 14:45,0.99
2/24/2023 14:50,1.02
2/24/2023 14:55,1
2/24/2023 15:00,0.98
2/24/2023 15:05,1.01
2/24/2023 15:10,1.02
2/24/2023 15:15,1.04
2/24/2023 15:20,1.05
2/24/2023 15:25,1.01
2/24/2023 15:30,1
2/24/2023 15:35,1
2/24/2023 15:40,1
2/24/2023 15:45,1
2/24/2023 15:50,1.01
2/24/2023 15:55,1.02
2/24/2023 16:00,0.96
2/24/2023 16:05,0.94
2/24/2023 16:10,0.9
2/24/2023 16:15,1
2/24/2023 16:20,0.99
2/24/2023 16:25,1
2/24/2023 16:30,0.99
2/24/2023 16:35,0.99
2/24/2023 16:40,1.02
2/24/2023 16:45,1.03
2/24/2023 16:50,1.03
2/24/2023 16:55,1.05
2/24/2023 17:00,1.02
2/24/2023 17:05,1.02
2/24/2023 17:10,1.02
2/24/2023 17:15,1.04
2/24/2023 17:20,1.01
2/24/2023 17:25,1.03
2/24/2023 17:30,1.02
2/24/2023 17:35,1.03
2/24/2023 17:40,1.03
2/24/2023 17:45,1.03
2/24/2023 17:50,1.04
2/24/2023 17:55,1.04
2/24/2023 18:00,1.05
2/24/2023 18:05,1.04
2/24/2023 18:10,1.04
2/24/2023 18:15,1.04
2/24/2023 18:20,1.07
2/24/2023 18:25,1.05
2/24/2023 18:30,1.04
2/24/2023 18:35,1.04
2/24/2023 18:40,1.03
2/24/2023 18:45,1.02
2/24/2023 18:50,1.02
2/24/2023 18:55,1.04
2/24/2023 19:00,1.04
2/24/2023 19:05,1.02
2/24/2023 19:10,1.05
2/24/2023 19:15,1.04
2/24/2023 19:20,1.03
2/24/2023 19:25,1.04
2/24/2023 19:30,1.04
2/24/2023 19:35,1.01
2/24/2023 19:40,1.01
2/24/2023 19:45,1
2/24/2023 19:50,0.98
2/24/2023 19:55,0.95
2/24/2023 20:00,0.92
2/24/2023 20:05,0.88
2/24/2023 20:10,0.87
2/24/2023 20:15,0.84
2/24/2023 20:20,0.82
2/24/2023 20:25,0.8
2/24/2023 20:30,0.81
2/24/2023 20:35,0.86
2/24/2023 20:40,0.78
2/24/2023 20:45,0.75
2/24/2023 20:50,0.74
2/24/2023 20:55,0.66
2/24/2023 21:00,0.65
2/24/2023 21:05,0.61
2/24/2023 21:10,0.63
2/24/2023 21:15,0.73
2/24/2023 21:20,0.65
2/24/2023 21:25,0.64
2/24/2023 21:30,0.66
2/24/2023 21:35,0.66
2/24/2023 21:40,0.72
2/24/2023 21:45,0.78
2/24/2023 21:50,0.84
2/24/2023 21:55,0.86
2/24/2023 22:00,0.87
2/24/2023 22:05,0.93
2/24/2023 22:10,0.96
2/24/2023 22:15,0.95
2/24/2023 22:20,0.94
2/24/2023 22:25,0.83
2/24/2023 22:30,0.79
2/24/2023 22:35,0.7
2/24/2023 22:40,0.58
2/24/2023 22:45,0.44
2/24/2023 22:50,0.42
2/24/2023 22:55,0.32
2/24/2023 23:00,0.04
2/24/2023 23:05,0.02
2/24/2023 23:10,0.02
2/24/2023 23:15,0.02
2/24/2023 23:20,0.02
2/24/2023 23:25,0.02
2/24/2023 23:30,0.02
2/24/2023 23:35,0.02
2/24/2023 23:40,0.02
2/24/2023 23:45,0.02
2/24/2023 23:50,0.02
2/24/2023 23:55,0.02
2/25/2023 0:00,0.02
2/25/2023 0:05,0.02
2/25/2023 0:10,0.02
2/25/2023 0:15,0.02
2/25/2023 0:20,0.02
2/25/2023 0:25,0.02
2/25/2023 11:55,0.98
2/25/2023 12:00,1
2/25/2023 12:05,1.06
2/25/2023 12:10,1.04
2/25/2023 12:15,1.06
2/25/2023 12:20,1.03
2/25/2023 12:25,1.02
2/25/2023 12:30,1.02
2/25/2023 12:35,1.01
2/25/2023 12:40,1.01
2/25/2023 12:45,1.02
2/25/2023 12:50,1
2/25/2023 12:55,0.99
2/25/2023 13:00,0.98
2/25/2023 13:05,0.95
2/25/2023 13:10,0.95
2/25/2023 13:15,0.94
2/25/2023 13:20,0.96
2/25/2023 13:25,0.96
2/25/2023 13:30,0.99
2/25/2023 13:35,0.93
2/25/2023 13:40,0.94
2/25/2023 13:45,0.94
2/25/2023 13:50,1.01
2/25/2023 13:55,0.98
2/25/2023 14:00,0.98
2/25/2023 14:05,0.96
2/25/2023 14:10,0.94
2/25/2023 14:15,0.99
2/25/2023 14:20,0.96
2/25/2023 14:25,0.96
2/25/2023 14:30,0.99
2/25/2023 14:35,1.02
2/25/2023 14:40,1
2/25/2023 14:45,0.99
2/25/2023 14:50,1
2/25/2023 14:55,1
2/25/2023 15:00,1.02
2/25/2023 15:05,1.05
2/25/2023 15:10,1.04
2/25/2023 15:15,1.05
2/25/2023 15:20,1.06
2/25/2023 15:25,1.06
2/25/2023 15:30,1.05
2/25/2023 15:35,1.04
2/25/2023 15:40,1.04
2/25/2023 15:45,1.06
2/25/2023 15:50,1.06
2/25/2023 15:55,1.06
2/25/2023 16:00,1.04
2/25/2023 16:05,1.04
2/25/2023 16:10,1.05
2/25/2023 16:15,1.06
2/25/2023 16:20,1.08
2/25/2023 16:25,1.09
2/25/2023 16:30,1.09
2/25/2023 16:35,1.06
2/25/2023 16:40,1.07
2/25/2023 16:45,1.08
2/25/2023 16:50,1.08
2/25/2023 16:55,1.09
2/25/2023 17:00,1.09
2/25/2023 17:05,1.1
2/25/2023 17:10,1.05
2/25/2023 17:15,1.04
2/25/2023 17:20,1.04
2/25/2023 17:25,1.05
2/25/2023 17:30,1.08
2/25/2023 17:35,1.12
2/25/2023 17:40,1.04
2/25/2023 17:45,1.03
2/25/2023 17:50,0.76
2/25/2023 17:55,0.72
2/25/2023 18:00,0.62
2/25/2023 18:05,0.08
2/25/2023 18:10,0.05
2/25/2023 18:15,0.05
2/25/2023 18:20,0.05
2/25/2023 18:25,0.05
2/25/2023 18:30,0.05
2/25/2023 18:35,0.05
2/25/2023 18:40,0.05
2/25/2023 18:45,0.05
2/25/2023 18:50,0.05
2/25/2023 18:55,0.05
2/25/2023 19:00,0.05
2/25/2023 19:05,0.05
2/25/2023 19:10,0.05
2/25/2023 19:15,0.05
2/25/2023 19:20,0.05
2/25/2023 19:25,0.05
2/25/2023 19:30,0.05
2/25/2023 19:35,0.05
2/25/2023 19:40,0.05
2/26/2023 1:40,0
2/26/2023 1:45,0
2/26/2023 1:50,0
2/26/2023 1:55,0
2/26/2023 2:00,0
2/26/2023 2:05,0
2/26/2023 2:10,0
2/26/2023 2:15,0
2/26/2023 2:20,0
2/26/2023 2:25,0
2/26/2023 2:30,0
2/26/2023 2:35,0
2/26/2023 2:40,0
2/26/2023 2:45,0
2/26/2023 2:50,0
